trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,20,2020-04-10,0.365244857141799,0.0111168057178195,0.5427524351815318,0.7750595238095238
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,21,2020-04-23,0.3567753871047323,0.002366072766015448,0.5313394677870753,0.7783767413688673
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,22,2020-05-06,0.3627149923761094,0.008235768004443386,0.5445179442582168,0.7732464307883302
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,23,2020-05-19,0.36605585042801064,-0.009980474097014209,0.538797013464735,0.7570253164556962
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,24,2020-06-01,0.34866198941951076,-0.0004904595832029523,0.545208812281983,0.7787738958470667
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,25,2020-06-12,0.3485389508769525,0.0142019395014872,0.5277652131604771,0.7769386378961565
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,26,2020-06-25,0.36066832948580047,0.03321685671262075,0.5471587692286707,0.7867545511613308
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,27,2020-07-08,0.35033953324693123,0.03969734147768755,0.5342510918458133,0.7814091178211959
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,28,2020-07-21,0.37304223098369804,0.045571681789269576,0.5517281942637574,0.7781445645987479
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,29,2020-08-03,0.375655979409115,0.04929174984926075,0.5512005350078059,0.7790491984521835
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,30,2020-08-14,0.35440858299093286,0.02877745204139229,0.5352156992409516,0.7811128945960407
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,31,2020-08-27,0.37156035447121816,0.03109583476728927,0.5387859657071794,0.7665265370467683
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,32,2020-09-09,0.3571321883857991,0.03821725858578929,0.5302336118259036,0.7733838383838384
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,33,2020-09-22,0.3793062221259784,0.04810964572112097,0.5477357345808866,0.7845386533665836
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,34,2020-10-05,0.36880323581454244,0.0511904242669231,0.5403971327618029,0.7781922525107604
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,35,2020-10-16,0.36713545002568554,0.05013706200137395,0.5399990386937286,0.7711703569814731
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,36,2020-10-29,0.3695242035958014,0.0756942289685501,0.5307293908802623,0.7950503723171265
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,37,2020-11-11,0.3461034488986695,0.04643176531268812,0.5085151043263363,0.7805211448099103
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,38,2020-11-24,0.366372149392915,0.02338680695184013,0.5238617813338491,0.7864842105263158
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,39,2020-12-07,0.3516236051386564,0.002973186979461327,0.5135169149274365,0.7817801922273296
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,40,2020-12-18,0.34112161997249946,0.005252455563032334,0.49904930862617936,0.7884481255448997
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,41,2021-01-01,0.3213431667107762,0.009131881346258112,0.48192037738100685,0.7787168141592921
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,42,2021-01-14,0.3118958359462198,0.007924475374028057,0.4796439928363126,0.7835672249886827
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,43,2021-01-27,0.3134908449271237,0.01804773857098642,0.4782295261092944,0.7841002277904328
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,44,2021-02-09,0.3211923075712762,0.012087688934166202,0.48765999507927105,0.7903636363636364
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,45,2021-02-22,0.31003923033742725,0.015082268392443877,0.47741023105757846,0.7798442510306918
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,46,2021-03-05,0.3008245855694857,0.010802490129994619,0.4672006807498408,0.7777726218097447
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,47,2021-03-18,0.2097777585534827,0.011083209853645309,0.325496729540355,0.7636264929424539
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,48,2021-03-31,0.25836415644631056,0.006236561769935068,0.41062365899803754,0.7835406698564593
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,49,2021-04-13,0.24773000978847484,-0.0019998882071551923,0.39607419879913736,0.7818681318681319
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,50,2021-04-26,0.23162150109551893,-0.002757164329163224,0.3768085859379131,0.7907975460122699
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,51,2021-05-07,0.23111617516003657,0.008556284103010445,0.3812283568649601,0.7675801447776629
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,52,2021-05-20,0.2010985387176133,0.006299076550716777,0.3383365015832815,0.7744394618834081
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,53,2021-06-02,0.19166288387849173,0.010030423308311321,0.332231581567014,0.7824551569506727
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,54,2021-06-15,0.21685880984665534,-0.0023958849402800375,0.3674513431746996,0.7801918735891648
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,55,2021-06-28,0.2182502727791053,-0.0017654911790253073,0.3717324995004548,0.7862625139043382
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,56,2021-07-09,0.22219767510295044,-0.0006378031657393041,0.3789300823392866,0.775240248728095
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,57,2021-07-22,0.2128883547628628,0.0035417775776565067,0.37358789085240346,0.7866922234392114
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,58,2021-08-04,0.21298407776029257,0.004161550115460753,0.36788092905225295,0.7886411889596603
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,59,2021-08-17,0.22609899179869894,-0.0021069349929130374,0.37677884672036177,0.7824861600402617
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,60,2021-08-30,0.2239484047160361,-0.00664696401472005,0.38028569490232483,0.7804683607374191
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,61,2021-09-10,0.2246780668344935,-0.0023441386662315274,0.3652296909183527,0.7804568527918782
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,62,2021-09-23,0.24438537609338554,-0.014723218502144074,0.39606404150348345,0.7770602409638555
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,63,2021-10-06,0.24847752860959674,-0.010100783947777598,0.4087955894557528,0.7783783783783784
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,64,2021-10-19,0.25477168799359345,-0.01164451552948046,0.4078509423856929,0.7780917091245948
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,65,2021-11-01,0.2540679835688324,-0.006150344096058988,0.4140307357698662,0.7797101449275362
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,66,2021-11-12,0.1751826656731555,-0.006576074607997094,0.2769684135755564,0.7641248391248392
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,67,2021-11-25,0.25455563726215297,-0.015135104956495567,0.4064742430400518,0.7838472834067548
4f17d_00005,128,3,0.01,1e-05,0.6,50,1024,68,2021-12-08,0.25910025754044014,-0.01663624744496109,0.4102928481583452,0.7788788788788789
