trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,profile_embedding_enabled,profile_coherence_enabled,profile_coherence_lambda,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,19,2020-03-30,0.16601807838244023,0.024119090055344343,0.2441645190796129,0.9735195530726256,1.5360316935295917
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,20,2020-04-10,0.17256522033219526,0.015497436899906446,0.24422015678843412,0.9489285714285715,1.4623031827293353
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,21,2020-04-23,0.16209286401605258,0.005592927906781175,0.23742745518674546,0.9680193821926105,1.517819443275853
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,22,2020-05-06,0.1648762100195438,0.007155152682623321,0.23920284823695584,0.9565487274984482,1.4879583319749785
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,23,2020-05-19,0.16996233351881454,-0.007717029047393322,0.24257379926683723,0.9524050632911392,1.4824512218404546
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,24,2020-06-01,0.15482576533842002,0.001215876887311856,0.236647456769408,0.9544495715227423,1.4839304243099944
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,25,2020-06-12,0.15699040197519465,0.018750327865088262,0.25001091222978494,0.9801753202966959,1.542320617866082
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,26,2020-06-25,0.16346301828136342,0.03260459467724801,0.24822372001667448,0.956120527306968,1.4682839344710916
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,27,2020-07-08,0.15286589196509281,0.03266530446051197,0.24939591714987785,0.9701598579040852,1.510506783715308
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,28,2020-07-21,0.15968403683064553,0.03799504595431153,0.243164894753234,0.9666476949345476,1.5009650811387747
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,29,2020-08-03,0.16825543487046168,0.04211595586281188,0.24590582232885422,0.9674958540630183,1.4979787682538992
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,30,2020-08-14,0.16814973630990226,0.025817221549368,0.2538607631001123,0.9801498127340824,1.5261098063066676
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,31,2020-08-27,0.16568873760789918,0.029409194161796305,0.25135129889782987,0.9578034682080925,1.4675978020863116
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,32,2020-09-09,0.1672188093906837,0.03462890895432923,0.24520685346748394,0.9704545454545455,1.4993916649286665
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,33,2020-09-22,0.15983994735880047,0.04088118583051433,0.24967536597504952,0.9729675810473816,1.5092095210838128
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,34,2020-10-05,0.15962215958931586,0.04250295412753924,0.25352646701509435,0.9550932568149211,1.4593253819832097
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,35,2020-10-16,0.1747687365776355,0.05010947194298705,0.25497549361181776,0.9669227293267059,1.501592995543005
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,36,2020-10-29,0.15987875715694538,0.06882875533131974,0.246306597274314,0.9560227770477442,1.4671913050820848
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,37,2020-11-11,0.15550349230103774,0.04271565840130649,0.23890083362565484,0.9803502776591201,1.5321090743107122
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,38,2020-11-24,0.17025724040486614,0.025747594364185215,0.2456010542553479,0.9679157894736843,1.4912265789453476
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,39,2020-12-07,0.16452554284637327,0.009889692093267448,0.23769898251667124,0.9561638111157542,1.4686091166696937
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,40,2020-12-18,0.15622743162240477,0.0129782261543941,0.2377361251892025,0.9710549258936355,1.5080075535254953
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,41,2021-01-01,0.14206250479514734,0.013932725384636505,0.2277603727433864,0.9697787610619468,1.5056449867953527
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,42,2021-01-14,0.15912533239386084,0.01691481974859168,0.23714727811217054,0.9698053417836126,1.5065761159239224
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,43,2021-01-27,0.14582952481078873,0.023908738465265637,0.23281855034908694,0.990615034168565,1.5650935648298958
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,44,2021-02-09,0.15673704326028692,0.020803663275473127,0.22862065023586978,0.9668636363636364,1.5040728589492849
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,45,2021-02-22,0.14945398106295288,0.020413228828386427,0.22675986394259207,0.9524507558405862,1.463292145500725
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,46,2021-03-05,0.14011675353881434,0.01805366490975481,0.21984072996121914,0.968584686774942,1.5143548640065128
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,47,2021-03-18,0.10467628795074423,0.02306067001940842,0.15909280656684555,0.963300760043431,1.5064746050667448
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,48,2021-03-31,0.13412196187292805,0.01517922052572012,0.20211324441573816,0.9860287081339714,1.5601622723412862
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,49,2021-04-13,0.12327941408621221,0.00654902869699795,0.19419769275678553,0.9752247752247752,1.53288249371115
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,50,2021-04-26,0.11886842785210319,0.005632443739422866,0.18632234763192748,0.9812883435582822,1.5495626888064615
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,51,2021-05-07,0.11355565376273746,0.013454439829877575,0.18235269586193373,0.976525336091003,1.5438669616522507
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,52,2021-05-20,0.1014251285960325,0.015624209326936775,0.15866840140004423,0.968609865470852,1.5331683426227447
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,53,2021-06-02,0.10710932469818156,0.012275542116929973,0.17246738804524897,0.9839125560538117,1.5604811391797584
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,54,2021-06-15,0.11282519764216793,0.003773639057806719,0.1848607791583794,0.9837471783295711,1.5544207093399889
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,55,2021-06-28,0.11079804498991769,0.0027155274374967724,0.17592576843300553,0.9839265850945494,1.5540201102582654
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,56,2021-07-09,0.10910670869352727,0.0043514234008455045,0.18496229119753543,0.9843979649519503,1.5585393090238169
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,57,2021-07-22,0.1073300326657424,0.005781866136068712,0.17855802720260552,0.9777108433734939,1.5413594036526115
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,58,2021-08-04,0.10328768494117604,0.006996157626512629,0.17416552700737004,0.9825371549893842,1.5631359702514023
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,59,2021-08-17,0.11161281724850114,-0.001234703130111292,0.17817098616975235,0.984398590840463,1.5679065229044766
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,60,2021-08-30,0.11137675464708716,-0.0046440793852806994,0.17252755780788173,0.9823119083208769,1.5567610621748682
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,61,2021-09-10,0.12228337495227011,-0.0051298059593863745,0.19200937271973095,0.9843147208121827,1.579883738234905
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,62,2021-09-23,0.1217710997756267,-0.014631398406344021,0.1868140920588606,0.9795662650602409,1.5663943889417447
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,63,2021-10-06,0.12085616596506468,-0.009721354839244621,0.18926263110700497,0.9753494874184528,1.5636796786208074
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,64,2021-10-19,0.12619982295655552,-0.011278108390539663,0.19570972854291155,0.9832792959703567,1.572488433343886
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,65,2021-11-01,0.1252280207980658,-0.006936408031081089,0.19724871642823957,0.9841982234689106,1.5719268599957814
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,66,2021-11-12,0.08466553320534935,-0.011558522188448342,0.13035553928411073,0.9764157014157013,1.5548304501988863
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,67,2021-11-25,0.12277341605957595,-0.02065054420680218,0.1868392216680338,0.9809104258443465,1.5748744407311952
7b1e6_00006,64,3,0.001,1e-05,0.6,50,1024,True,True,2.0,68,2021-12-08,0.1308743817744082,-0.02262960072111985,0.1994985290306928,0.9771271271271271,1.569763720110693
