trial_id,number_of_estimators,max_depth,random_state,prediction_horizon_months,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k
f6f2b_00004,100,,42,6,29,2020-08-03,0.03209426016243747,0.029038105164848275,0.06617892269942477,0.7102819237147596
f6f2b_00004,100,,42,6,30,2020-08-14,0.03897457169267673,0.0264550467144494,0.07020875864177525,0.6787586944890315
f6f2b_00004,100,,42,6,31,2020-08-27,0.06773835122074673,0.06513274131161707,0.06311556531297143,0.6648449816079874
f6f2b_00004,100,,42,6,32,2020-09-09,0.004452873407614904,0.07915076367329171,0.0067128632649289125,0.6565656565656566
f6f2b_00004,100,,42,6,33,2020-09-22,0.007347693645340066,0.035107304818850944,0.011640576988188996,0.6497755610972569
f6f2b_00004,100,,42,6,34,2020-10-05,0.007983782980475836,0.01972374007389057,0.012632974034280384,0.6351506456241033
f6f2b_00004,100,,42,6,35,2020-10-16,0.009483593459549876,0.017979415406727883,0.016220408506114843,0.7001807501129689
f6f2b_00004,100,,42,6,36,2020-10-29,0.00744329360228171,0.02585380442210861,0.01413253235607961,0.7135348226018396
f6f2b_00004,100,,42,6,37,2020-11-11,0.008636588834041182,0.040778767613488025,0.01712396388490469,0.7054250320375908
f6f2b_00004,100,,42,6,38,2020-11-24,0.0026027490145513737,0.037216313609856166,0.005690106921685869,0.7042105263157895
f6f2b_00004,100,,42,6,39,2020-12-07,0.06226105404161654,-0.015753093743532197,0.1637438561673882,0.6783117425825324
f6f2b_00004,100,,42,6,40,2020-12-18,0.0014947277307306407,0.054273645242512436,0.0029829368539045957,0.6261987794245859
f6f2b_00004,100,,42,6,41,2021-01-01,0.011343501040165726,0.04705300670726315,0.03167675815710693,0.6760176991150443
f6f2b_00004,100,,42,6,42,2021-01-14,0.01006978397824718,0.049062595364898015,0.02549710024871446,0.6575373472159348
f6f2b_00004,100,,42,6,43,2021-01-27,0.0017712282058296178,0.035444761103354316,0.002981672612112607,0.6271526195899773
f6f2b_00004,100,,42,6,44,2021-02-09,0.005939772398246715,0.034708676385695324,0.013101202597789989,0.6668181818181819
f6f2b_00004,100,,42,6,45,2021-02-22,0.003662224166209242,0.052360886534064954,0.006610926289390895,0.6328905176362803
f6f2b_00004,100,,42,6,46,2021-03-05,0.004430324689648803,0.06253082906439142,0.008187309968885528,0.6327610208816705
f6f2b_00004,100,,42,6,47,2021-03-18,0.0028656054915359988,0.06742432004964724,0.004395495111852451,0.6120883098081794
f6f2b_00004,100,,42,6,48,2021-03-31,0.050070553823339345,0.04211960743226367,0.10926357741079161,0.6669856459330143
f6f2b_00004,100,,42,6,49,2021-04-13,0.04000878990460355,0.039631951686330484,0.10483555229257668,0.6472527472527473
f6f2b_00004,100,,42,6,50,2021-04-26,0.046384380984477745,0.04238839779077674,0.08918780668115063,0.6439161554192229
f6f2b_00004,100,,42,6,51,2021-05-07,0.04091718951828704,0.05166859349402084,0.0813089221344483,0.646535677352637
f6f2b_00004,100,,42,6,52,2021-05-20,0.020331486666436624,0.06273218239109798,0.03983040226313553,0.6427005480817141
f6f2b_00004,100,,42,6,53,2021-06-02,0.02776087341435032,0.031244076506201316,0.05029010461778861,0.7048206278026906
f6f2b_00004,100,,42,6,54,2021-06-15,0.044336036228436515,-0.016781904502235448,0.0712414083688778,0.6897855530474041
f6f2b_00004,100,,42,6,55,2021-06-28,0.03571238027515505,0.00946260337029403,0.051767048168932614,0.6652947719688543
f6f2b_00004,100,,42,6,56,2021-07-09,0.02857223222092485,-0.03246977794846672,0.036205575165772025,0.7304691916336914
f6f2b_00004,100,,42,6,57,2021-07-22,0.030174019371422584,-0.002603479358880549,0.04056978932389666,0.7628148959474261
f6f2b_00004,100,,42,6,58,2021-08-04,0.04056828902679131,-0.006425146548510556,0.06200214702179465,0.7136411889596603
f6f2b_00004,100,,42,6,59,2021-08-17,0.026835128604382242,-0.026283401056597686,0.03990654406319942,0.7138902868646201
f6f2b_00004,100,,42,6,60,2021-08-30,0.03546090655391709,-0.018241377883560513,0.052701159967938865,0.6474339810662681
f6f2b_00004,100,,42,6,61,2021-09-10,0.03805682423545233,-0.002456386183793898,0.04732804115219032,0.6393908629441625
f6f2b_00004,100,,42,6,62,2021-09-23,0.020190308983905104,-0.048778796757626496,0.04508911830788812,0.6210120481927711
f6f2b_00004,100,,42,6,63,2021-10-06,0.017772029277052463,-0.07138796932637254,0.0384228782708819,0.6150046598322461
f6f2b_00004,100,,42,6,64,2021-10-19,0.007420579948760201,-0.056473287303756385,0.021085164277065988,0.6105604446503011
f6f2b_00004,100,,42,6,65,2021-11-01,0.0028193425410224975,0.009478446745066932,0.007100901280424422,0.6278634876110332
f6f2b_00004,100,,42,6,66,2021-11-12,0.0034873568778327384,0.03822557071303187,0.007983218697504412,0.6635135135135135
f6f2b_00004,100,,42,6,67,2021-11-25,0.005665247106119089,0.01090072746002487,0.013307467150499843,0.6235438081253059
f6f2b_00004,100,,42,6,68,2021-12-08,0.006106757431913299,-0.01211234287959265,0.015567832673095831,0.6081581581581581
