trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,coherence_loss_weight,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,27,2020-07-08,0.4060007619345497,0.04355379238591761,0.6073664962145653,0.9396092362344582,1.238683834630896
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,28,2020-07-21,0.4125538624867112,0.050161926286947794,0.6022084976449739,0.941946499715424,1.2396374500729237
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,29,2020-08-03,0.4117029283119093,0.05308670669799178,0.6040947020579089,0.9365948037589829,1.2355285083679215
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,30,2020-08-14,0.40584116736583775,0.033226667266406995,0.5940179525603968,0.9508828250401284,1.254312174519269
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,31,2020-08-27,0.4149431425707522,0.032811965524441065,0.6107693454501104,0.9530215449290593,1.25703157607453
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,32,2020-09-09,0.4087516203398533,0.04197508585158836,0.5995859607283374,0.9437373737373737,1.2445935248104951
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,33,2020-09-22,0.4187520439335878,0.04895657196623556,0.6169088451641307,0.9542643391521197,1.258056626771716
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,34,2020-10-05,0.41626048355868683,0.0565363954485068,0.600515833828552,0.9477761836441894,1.248535598230214
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,35,2020-10-16,0.4062200633033021,0.053713996194427543,0.5960207751982957,0.9591504744690466,1.265921349398586
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,36,2020-10-29,0.40242325237964394,0.08025431897493467,0.5919086466864636,0.9478756022777047,1.2530323037012299
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,37,2020-11-11,0.39635120988278266,0.05296899599152865,0.5736552622175586,0.9471166168304143,1.2530143289646585
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,38,2020-11-24,0.3919177442408492,0.027499642829750297,0.5694282793606534,0.9639157894736843,1.2765871380848324
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,39,2020-12-07,0.3816693886681786,-0.001970533060306666,0.5593043167497549,0.9480986209778521,1.2550628278340696
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,40,2020-12-18,0.37329494472123653,0.004134456188015067,0.5623940023819365,0.9606800348735833,1.2717903997663098
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,41,2021-01-01,0.3573118298438983,0.006183723576359509,0.5381740296072326,0.9528761061946903,1.2628606961261206
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,42,2021-01-14,0.3561419231383072,0.006769544628454312,0.5338200702870917,0.9438660027161612,1.2512120462475274
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,43,2021-01-27,0.34860718716753725,0.017729011961329224,0.5294355623102353,0.9392255125284737,1.246535604100025
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,44,2021-02-09,0.3380803107132651,0.007589030295855984,0.5091307358381838,0.9455909090909091,1.25736661093117
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,45,2021-02-22,0.3268746249266025,0.015212126193614502,0.5079878828599115,0.9420980302336234,1.2498158493819054
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,46,2021-03-05,0.3217738440349844,0.008930774664775189,0.49122121487850356,0.9646403712296985,1.281647072016757
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,47,2021-03-18,0.23055426156428152,0.011735657779422936,0.35298096428317044,0.9426348172276511,1.2451392235276777
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,48,2021-03-31,0.28675851089830207,0.005725778193556266,0.44459028909278414,0.9609569377990431,1.2724062559155631
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,49,2021-04-13,0.27387499174783475,-0.004436626746528639,0.43658318257487466,0.9458541458541458,1.2533655649331925
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,50,2021-04-26,0.2585822263472384,-0.008928850193477961,0.42510072253865955,0.9397750511247444,1.244701156481208
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,51,2021-05-07,0.2605254070850002,0.005507589848608801,0.4255296696318381,0.9428128231644262,1.2486345655512008
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,52,2021-05-20,0.2233636483020681,0.007975571985961476,0.37254007011308177,0.9405580468360738,1.2407240558915926
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,53,2021-06-02,0.22045497671697448,0.0074731534579654,0.3815701463440823,0.9400784753363228,1.24733267650861
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,54,2021-06-15,0.22866896795232405,-0.007163698271657102,0.39669653439510344,0.9477990970654627,1.2542503339492463
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,55,2021-06-28,0.23717578042049545,-0.007790667338693482,0.3992807661044823,0.95,1.2564591907101037
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,56,2021-07-09,0.23629805773905802,-0.007917283087704018,0.4094169861274074,0.9434143583945732,1.2483869319953707
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,57,2021-07-22,0.23338642560479725,-0.0022635919171263173,0.40339842249754626,0.9452902519167579,1.2516887978094198
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,58,2021-08-04,0.23618816011944546,-0.0013427256861383433,0.4001983654379039,0.9485668789808916,1.2565223162453794
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,59,2021-08-17,0.23618085689141968,-0.008754100928300779,0.3981318633069124,0.9455460493205837,1.2549176227042946
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,60,2021-08-30,0.26371642734277356,-0.011846607874434865,0.43394956490371167,0.9611360239162929,1.2739955677268513
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,61,2021-09-10,0.2559046978707145,-0.010920811678912195,0.42472695730014765,0.9480710659898477,1.256704301977877
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,62,2021-09-23,0.27597318126354325,-0.01898148781636079,0.44070582500005456,0.949301204819277,1.255796549530349
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,63,2021-10-06,0.29054400265404134,-0.01487712808177243,0.4611253505763488,0.9444547996272133,1.2493898622961843
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,64,2021-10-19,0.2833428804143709,-0.013243613583178718,0.4455932673501114,0.9444187123668365,1.2490037007836245
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,65,2021-11-01,0.2832698202734278,-0.010896203483148825,0.4437739199660658,0.9409069658719028,1.243765014476525
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,66,2021-11-12,0.1922909976529103,-0.010195329698004435,0.29378562057133484,0.9433719433719434,1.2369211250504342
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,67,2021-11-25,0.29506849890026043,-0.01724315284937328,0.4555416215629524,0.9536465981399902,1.2607498904804368
stratified_lambda_0.0,64,3,0.001,1e-05,0.6,50,1024,0.0,68,2021-12-08,0.29717017931103373,-0.018171960723119766,0.46297063321917126,0.9525525525525526,1.2557285829840314
